"uid","year.uid","year","yr_surv","col_area","rs","nboffspring","sum_surv","yrlg_disp","death_type","massjun","massaug","nb_mass","age","age_class","sex","year_recruit","yrs_aft_recruit"
"6894_6356","2010.6894_6356",2010,1,"picnic_lower",NA,NA,1,NA,NA,723.969582506713,1472.84324368402,1,0,"J","F",2010,0
"6895_6871","2010.6895_6871",2010,1,"stonefield","no",NA,NA,NA,NA,380.290392676327,1226.68605030421,2,0,"J","F",2010,0
"6897_6370","2010.6897_6370",2010,0,"bench","no",NA,1,NA,NA,249.959494474377,1155.75120280391,3,0,"J","F",2010,0
"6900_6831","2010.6900_6831",2010,1,"mm",NA,NA,1,NA,NA,391.189357212726,1113.41290295348,2,0,"J","M",2010,0
"6901_6176","2010.6901_6176",2010,0,"river_sprucemound","no",NA,1,0,NA,1534.68145530883,3934.41538529491,12,1,"Y","M",2009,1
"6909_6928","2010.6909_6928",2010,0,"bench","no",NA,0,0,NA,1989.80072901484,3932.4190678765,1,1,"Y","M",2009,1
"6919_5515","2010.6919_5515",2010,0,"bench","no",NA,1,0,NA,2540.79627663826,4535.5095988873,12,1,"Y","M",2009,1
"6921_6253","2010.6921_6253",2010,0,"bench","no",NA,0,0,NA,1913.3140696191,3907.09546719373,2,1,"Y","M",2009,1
"6931_6721","2010.6931_6721",2010,1,"picnic_upper","no",NA,1,NA,NA,1078.44654970175,2546.47696743627,6,1,"Y","M",2009,1
"6932_6933","2010.6932_6933",2010,0,"river_rivermound",NA,NA,0,0,NA,NA,NA,NA,1,"Y","M",2009,1
"6934_6946","2010.6934_6946",2010,0,"river_rivermound",NA,NA,0,1,NA,NA,NA,NA,1,"Y","M",2009,1
"6935_6937","2010.6935_6937",2010,0,"river_rivermound","no",NA,1,0,NA,1257.0381723207,2826.08792424872,9,1,"Y","F",2009,1
"6936_6280","2010.6936_6280",2010,1,"river_southmound","no",NA,1,0,NA,929.972219564958,2511.09248005335,2,1,"Y","F",2009,1
"6941_6258","2010.6941_6258",2010,0,"stonefield",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",2009,1
"6947_6254","2010.6947_6254",2010,1,"horsemound","no",NA,1,0,NA,1755.86638627035,3558.25650335563,5,1,"Y","M",2009,1
"6949_6199","2010.6949_6199",2010,0,"gothictown","no",NA,1,0,NA,1902.0539840432,3777.61312676845,7,1,"Y","F",2009,1
"6956_6765","2010.6956_6765",2010,1,"mm_aspen","no",NA,1,0,NA,821.223425569991,2187.89511571826,9,1,"Y","M",2009,1
"6958_6998","2010.6958_6998",2010,1,"mm_aspen","no",NA,1,0,NA,1012.88556305466,2825.08145016045,11,1,"Y","F",2009,1
"6961_6994","2010.6961_6994",2010,1,"river_sprucemound","no",NA,1,0,NA,1587.35040591135,3625.90742273793,13,1,"Y","F",2009,1
"6966_6237","2010.6966_6237",2010,0,"gothictown",NA,NA,1,0,NA,NA,NA,NA,1,"Y","F",2009,1
"6976_6912","2010.6976_6912",2010,0,"horsemound","no",NA,0,0,NA,2121.38702011803,4128.15888892521,1,1,"Y","M",2009,1
"6980_5660","2010.6980_5660",2010,0,"bench","no",NA,0,1,NA,2215.46148458001,4208.27177155776,3,1,"Y","M",2009,1
"6982_6962","2010.6982_6962",2010,0,"bench","no",NA,1,1,NA,2516.26388303757,4805.1356216166,11,1,"Y","M",2009,1
"6987_6963","2010.6987_6963",2010,0,"river_sprucemound","no",NA,0,1,NA,1415.41348840569,3139.69217148834,4,1,"Y","F",2009,1
"6990_6659","2010.6990_6659",2010,0,"river_sprucemound",NA,NA,0,0,NA,NA,NA,NA,1,"Y","F",2009,1
"6993_6988","2010.6993_6988",2010,0,"bench","no",NA,1,0,NA,1975.9412753565,3744.31724858179,7,1,"Y","F",2009,1
"7000_6995","2010.7000_6995",2010,0,"river_rivermound","no",NA,0,1,NA,2105.56470946075,4258.88025817131,4,1,"Y","M",2009,1
"7903_6808","2010.7903_6808",2010,0,"picnic_upper","no",NA,0,NA,NA,492.675221708189,859.187884642275,2,0,"J","F",2010,0
"7916_7913","2010.7916_7913",2010,1,"river","no",NA,1,NA,NA,375.971629020192,1271.88278719427,3,0,"J","M",2010,0
"7923_7922","2010.7923_7922",2010,0,"river","no",NA,1,NA,NA,388.431991219616,1206.19242494978,6,0,"J","F",2010,0
"7927_7931","2010.7927_7931",2010,0,"northpk","no",NA,NA,NA,NA,713.048794228917,1575.86529556414,2,0,"J","F",2010,0
"7930_7926","2010.7930_7926",2010,0,"boulder","no",NA,NA,NA,NA,612.234775238363,1325.16480751843,6,0,"J","F",2010,0
"7942_6431","2010.7942_6431",2010,0,"mm","no",NA,1,NA,NA,438.973803305573,1077.77435861025,6,0,"J","M",2010,0
"7943_7938","2010.7943_7938",2010,0,"mm",NA,NA,1,NA,NA,410.837330812334,1284.14173041722,3,0,"J","M",2010,0
"10941_10930","2011.10941_10930",2011,0,"horsemound","no",NA,1,NA,NA,326.977101732705,1118.02122069657,7,0,"J","F",2011,0
"2793_2821","2011.2793_2821",2011,0,"picnic_lower",NA,NA,0,NA,NA,NA,NA,NA,9,"A","F",2002,9
"4047_5802","2011.4047_5802",2011,0,"boulder","no",NA,NA,NA,NA,2246.65856556973,3288.52461179893,1,4,"A","F",2007,4
"4065_4006","2011.4065_4006",2011,1,"gothictown","no",NA,1,NA,NA,3025.91779884873,4667.94404420126,1,8,"A","F",2003,8
"4218_4752","2011.4218_4752",2011,1,"stonefield_main","no",NA,NA,NA,NA,2714.26552971303,4827.10161738662,1,5,"A","M",2006,5
"4225_4216","2011.4225_4216",2011,0,"gothictown",NA,NA,0,NA,"out house",NA,NA,NA,7,"A","F",2004,7
"4237_4329","2011.4237_4329",2011,1,"gothictown","preg",NA,1,NA,NA,3246.73840900818,5019.06192682902,2,7,"A","F",2004,7
"4451_4827","2011.4451_4827",2011,0,"horsemound","no",NA,1,NA,"road kill",394.518753482398,1200.98421389435,3,0,"J","M",2011,0
"4780_6855","2011.4780_6855",2011,0,"river_sprucemound","no",NA,0,0,NA,1803.73587976878,3640.42783526433,2,1,"Y","M",2010,1
"4816_4811","2011.4816_4811",2011,0,"gothictown","no",NA,0,NA,"out house",2514.17486665491,3957.52554634129,1,2,"S","F",2009,2
"4821_6939","2011.4821_6939",2011,0,"rvbend","no",NA,NA,NA,NA,1933.29582436831,3070.78553598756,2,2,"S","F",2009,2
"4830_4029","2011.4830_4029",2011,1,"river_southmound","wean",3,1,NA,NA,2978.95487240431,3991.09917758526,8,8,"A","F",2003,8
"4837_4831","2011.4837_4831",2011,1,"river_sprucemound","wean",5,1,NA,NA,3021.0246340497,4015.73740740509,4,8,"A","F",2003,8
"4948_4959","2011.4948_4959",2011,1,"picnic_lower","no",NA,1,NA,NA,2381.94857980723,4525.02471647367,2,6,"A","M",2005,6
"4964_4968","2011.4964_4968",2011,0,"horsemound","wean",6,1,NA,NA,2473.0705768209,3692.78698726761,6,6,"A","F",2005,6
"4996_4107","2011.4996_4107",2011,1,"river_sagemound","sire",8,1,NA,NA,4034.52980385194,6140.1314615067,1,7,"A","M",2004,7
"5207_5212","2011.5207_5212",2011,0,"picnic_upper",NA,NA,0,NA,NA,NA,NA,NA,5,"A","M",2006,5
"5263_5249","2011.5263_5249",2011,1,"mm_aspen","no",NA,1,NA,NA,2186.50502639033,4021.30542802955,9,4,"A","F",2007,4
"5285_5088","2011.5285_5088",2011,1,"mm_maintalus","wean",4,1,NA,NA,2279.04180512549,3554.40751868802,3,5,"A","F",2006,5
"5501_5503","2011.5501_5503",2011,1,"picnic_lower","no",NA,1,NA,NA,2168.78162516989,3214.55770118847,1,4,"A","F",2007,4
"5540_5546","2011.5540_5546",2011,1,"picnic_lower","no",NA,1,NA,NA,2127.32765075308,3818.66691076337,10,3,"A","F",2008,3
"5589_5870","2011.5589_5870",2011,1,"mm_aspen","no",NA,1,NA,NA,2766.6135975473,4807.66194295978,12,4,"A","M",2007,4
"5608_5616","2011.5608_5616",2011,0,"northpk","no",NA,NA,NA,NA,2527.08784600574,5185.2849241229,6,3,"A","M",2008,3
"5739_5733","2011.5739_5733",2011,1,"northpk","preglac",NA,NA,NA,NA,2298.2204255362,3610.57880973266,3,6,"A","F",2005,6
"5897_5919","2011.5897_5919",2011,0,"picnic_lower","preg",NA,0,NA,"trap",1954.68673673135,2874.41242595152,2,6,"A","F",2005,6
"6052_6973","2011.6052_6973",2011,0,"gothictown","no",NA,1,NA,NA,2654.96091761239,4423.16829262344,3,2,"S","F",2009,2
"6101_6103","2011.6101_6103",2011,0,"mm_maintalus","preg",NA,0,NA,NA,2102.72662545278,3175.82676304685,2,3,"A","F",2008,3
"6112_6903","2011.6112_6903",2011,1,"river_rivermound","no",NA,1,NA,NA,2113.81923930821,3925.55137659654,5,2,"S","M",2009,2
"6142_6178","2011.6142_6178",2011,0,"gothictown",NA,NA,0,NA,"out house",NA,NA,NA,2,"S","F",2009,2
"6232_6234","2011.6232_6234",2011,0,"horsemound","sire",6,1,NA,NA,3054.57937847797,5357.39271568044,5,3,"A","M",2008,3
"6276_6904","2011.6276_6904",2011,0,"river_rivermound","no",NA,0,NA,NA,2449.60276938612,4537.71719084083,4,2,"S","M",2009,2
"6298_6154","2011.6298_6154",2011,0,"northpk","no",NA,NA,NA,NA,938.534097069353,2633.16847242625,4,1,"Y","M",2010,1
"6331_6893","2011.6331_6893",2011,0,"stonefield_main",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",2010,1
"6345_6350","2011.6345_6350",2011,1,"picnic_lower","no",NA,1,0,NA,758.844180425651,2737.38132874857,1,1,"Y","F",2010,1
"6360_6889","2011.6360_6889",2011,0,"stonefield_main",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",2010,1
"6365_7340","2011.6365_7340",2011,0,"horsemound","no",NA,1,NA,NA,307.707032294311,987.662305862134,3,0,"J","F",2011,0
"6372_6867","2011.6372_6867",2011,1,"stonefield_main",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",2010,1
"6374_6339","2011.6374_6339",2011,0,"picnic_lower",NA,NA,0,0,NA,NA,NA,NA,1,"Y","M",2010,1
"6375_6522","2011.6375_6522",2011,0,"northpk","scro",NA,NA,NA,NA,1109.65106413412,2975.3055100028,1,1,"Y","M",2010,1
"6380_6505","2011.6380_6505",2011,1,"northpk","no",NA,NA,NA,NA,914.77661846193,2876.59080085115,1,1,"Y","F",2010,1
"6385_6342","2011.6385_6342",2011,1,"mm_aspen","no",NA,1,0,NA,893.777210929802,2968.73334029951,7,1,"Y","F",2010,1
"6396_6400","2011.6396_6400",2011,1,"mm_aspen","no",NA,1,0,NA,1085.09078205557,3355.47215661627,9,1,"Y","M",2010,1
"6405_7921","2011.6405_7921",2011,0,"river_sprucemound","no",NA,0,NA,"head injury",380.405770894772,1138.52661555579,2,0,"J","F",2011,0
"6416_6812","2011.6416_6812",2011,0,"river_sagemound","no",NA,0,NA,"unk",424.334699805385,1236.11156572519,2,0,"J","M",2011,0
"6439_6329","2011.6439_6329",2011,1,"river_southmound","no",NA,1,0,NA,1196.14919543747,3039.86370288571,9,1,"Y","F",2010,1
"6489_6495","2011.6489_6495",2011,0,"cliff_upper","no",NA,NA,NA,NA,1869.95223305234,3929.01732259891,4,2,"S","M",2009,2
"6504_6376","2011.6504_6376",2011,0,"mm_maintalus","no",NA,0,1,NA,1043.89878289551,3091.27386511079,6,1,"Y","M",2010,1
"6514_6399","2011.6514_6399",2011,1,"boulder","no",NA,NA,NA,NA,1003.28581163588,3046.21006109081,7,1,"Y","F",2010,1
"6520_6521","2011.6520_6521",2011,1,"mm_aspen","no",NA,1,0,NA,983.497067426391,3056.32491592688,12,1,"Y","F",2010,1
"6523_6506","2011.6523_6506",2011,0,"mm_aspen",NA,NA,0,0,NA,NA,NA,NA,1,"Y","F",2010,1
"6577_6587","2011.6577_6587",2011,1,"mm_aspen","no",NA,1,0,NA,943.676032231997,2817.07866461746,8,1,"Y","F",2010,1
"6581_6585","2011.6581_6585",2011,1,"mm_maintalus","no",NA,1,0,NA,1014.65793842714,3253.41385125967,6,1,"Y","M",2010,1
"6592_6579","2011.6592_6579",2011,1,"mm_aspen","no",NA,1,0,NA,1134.90577322685,3419.07439118829,12,1,"Y","F",2010,1
"6742_6736","2011.6742_6736",2011,0,"river_rivermound","no",NA,0,NA,"shot",1922.0185648018,3308.11025095271,2,2,"S","F",2009,2
"6750_6798","2011.6750_6798",2011,1,"picnic_lower","no",NA,1,NA,NA,1972.43155931849,4077.98607306829,2,2,"S","F",2009,2
"6761_6760","2011.6761_6760",2011,0,"river_rivermound","no",NA,0,NA,NA,2204.9104875242,4070.0849538502,2,2,"S","M",2009,2
"6779_6729","2011.6779_6729",2011,1,"picnic_lower","no",NA,1,NA,NA,1847.46469601309,3307.47884798982,11,2,"S","F",2009,2
"6794_6799","2011.6794_6799",2011,1,"picnic_lower","no",NA,1,NA,NA,1820.35397504748,3804.67296585914,13,2,"S","F",2009,2
"6796_6484","2011.6796_6484",2011,1,"boulder","no",NA,NA,NA,NA,1857.08425119638,3903.70114178267,7,2,"S","M",2009,2
"6802_7919","2011.6802_7919",2011,0,"horsemound","no",NA,1,NA,"road kill",308.792465093976,981.905536819994,4,0,"J","M",2011,0
"6804_4470","2011.6804_4470",2011,0,"avalanche","no",NA,1,NA,NA,427.389807175142,1595.6406580579,4,0,"J","M",2011,0
"6806_7031","2011.6806_7031",2011,0,"river_sprucemound","no",NA,0,NA,"trap",370.739348992295,1044.98293099015,3,0,"J","F",2011,0
"6813_7907","2011.6813_7907",2011,1,"river_southmound","no",NA,1,NA,NA,463.186123941506,1093.41551179079,3,0,"J","F",2011,0
"6814_6863","2011.6814_6863",2011,0,"river_sagemound","no",NA,0,NA,NA,449.50200059916,1272.15631067976,1,0,"J","M",2011,0
"6815_10931","2011.6815_10931",2011,0,"horsemound","no",NA,1,NA,NA,367.050314702017,1093.41738463544,5,0,"J","M",2011,0
"6823_7920","2011.6823_7920",2011,0,"avalanche","no",NA,1,NA,NA,397.506029827123,1524.27189833065,4,0,"J","M",2011,0
"6827_6832","2011.6827_6832",2011,1,"stonefield_main","no",NA,NA,NA,NA,1059.47281215396,3202.5176691738,2,1,"Y","F",2010,1
"6828_6830","2011.6828_6830",2011,1,"picnic_lower","no",NA,1,1,NA,1045.47927575392,3121.29286913012,3,1,"Y","M",2010,1
"6835_6898","2011.6835_6898",2011,1,"boulder","no",NA,NA,NA,NA,764.218488551828,2822.36874025977,5,1,"Y","F",2010,1
"6894_6356","2011.6894_6356",2011,1,"picnic_middle","no",NA,1,0,NA,774.942987570456,2741.98859702517,1,1,"Y","F",2010,1
"6895_6871","2011.6895_6871",2011,1,"stonefield_main","no",NA,NA,NA,NA,976.553661025399,3042.04463035892,1,1,"Y","F",2010,1
"6900_6831","2011.6900_6831",2011,0,"mm_maintalus","no",NA,0,1,NA,1066.0936708451,3160.50272630194,4,1,"Y","M",2010,1
"6931_6721","2011.6931_6721",2011,1,"picnic_lower","no",NA,1,NA,NA,1784.6442731789,3801.96269452587,7,2,"S","M",2009,2
"6936_6280","2011.6936_6280",2011,1,"rvannex","no",NA,NA,NA,NA,1854.14027220321,2889.0493349634,1,2,"S","F",2009,2
"6947_6254","2011.6947_6254",2011,1,"avalanche","sire",6,1,NA,NA,2538.72357382322,4937.94703388229,9,2,"S","M",2009,2
"6956_6765","2011.6956_6765",2011,0,"mm_aspen","no",NA,0,NA,NA,1576.16265544604,3164.14560452941,1,2,"S","M",2009,2
"6958_6998","2011.6958_6998",2011,0,"mm_aspen","no",NA,1,NA,NA,1213.00940726055,4265.19337160486,9,2,"S","F",2009,2
"6961_6994","2011.6961_6994",2011,1,"river_rivermound","no",NA,1,NA,NA,2100.93394671062,3950.05528982855,9,2,"S","F",2009,2
"7020_6807","2011.7020_6807",2011,1,"river_southmound","no",NA,1,NA,NA,370.977354882877,852.197962307759,2,0,"J","M",2011,0
"7032_7033","2011.7032_7033",2011,0,"avalanche","no",NA,0,NA,NA,405.749391433713,1513.17464370236,2,0,"J","M",2011,0
"7038_7037","2011.7038_7037",2011,1,"avalanche","no",NA,1,NA,NA,395.060325617357,1490.91391605394,6,0,"J","F",2011,0
"7039_7040","2011.7039_7040",2011,1,"avalanche","no",NA,1,NA,NA,455.566409631045,1620.1888959223,9,0,"J","M",2011,0
"7052_7065","2011.7052_7065",2011,1,"mm_maintalus","no",NA,1,NA,NA,497.845572455042,1102.46895280187,6,0,"J","M",2011,0
"7055_7066","2011.7055_7066",2011,0,"bench","no",NA,1,NA,NA,466.644704863295,1540.23128559737,3,0,"J","M",2011,0
"7056_7072","2011.7056_7072",2011,0,"bench","no",NA,0,0,NA,1198.1575901671,3307.64814682915,2,1,"Y","M",2010,1
"7059_7948","2011.7059_7948",2011,0,"bench","no",NA,1,NA,NA,558.963813414547,1554.4371475843,4,0,"J","M",2011,0
"7068_7074","2011.7068_7074",2011,0,"bench","no",NA,0,1,NA,1069.31624518593,2993.6261135193,1,1,"Y","M",2010,1
"7083_7054","2011.7083_7054",2011,1,"bench","no",NA,1,0,NA,1120.83615012665,3149.94377418268,5,1,"Y","M",2010,1
"7087_7952","2011.7087_7952",2011,1,"mm_maintalus","no",NA,1,NA,NA,546.068304755734,1182.06851003622,6,0,"J","M",2011,0
"7094_7086","2011.7094_7086",2011,1,"bench","no",NA,1,NA,NA,396.095392866449,1425.07338904298,4,0,"J","F",2011,0
"7334_7048","2011.7334_7048",2011,1,"northpk","no",NA,NA,NA,NA,1004.88993284987,3060.95889002588,1,1,"Y","F",2010,1
"7910_7017","2011.7910_7017",2011,1,"mm_maintalus","no",NA,1,NA,NA,492.239187337932,1159.39510161567,6,0,"J","M",2011,0
"7916_7913","2011.7916_7913",2011,0,"river_southmound","no",NA,0,1,NA,1333.67730976511,3565.89090271859,6,1,"Y","M",2010,1
"7917_7911","2011.7917_7911",2011,1,"river_sprucemound","no",NA,1,NA,NA,379.9658772356,1196.32531454937,7,0,"J","F",2011,0
"7918_7908","2011.7918_7908",2011,1,"avalanche","no",NA,1,NA,NA,387.498594743757,1462.42472897023,4,0,"J","M",2011,0
"7925_7924","2011.7925_7924",2011,0,"horsemound","no",NA,1,NA,NA,320.708335280699,985.598661856559,2,0,"J","M",2011,0
"7949_7947","2011.7949_7947",2011,0,"river_southmound","no",NA,0,NA,"unk",346.006801024049,833.538606510147,1,0,"J","M",2011,0
"7950_7951","2011.7950_7951",2011,1,"gothictown","no",NA,1,0,NA,1342.37793625396,3635.06548503168,2,1,"Y","M",2010,1
"2607_7075","2012.2607_7075",2012,1,"avalanche","no",NA,1,NA,NA,378.495810137899,2044.54719194654,8,0,"J","F",2012,0
"4065_4006","2012.4065_4006",2012,0,"gothictown","wean",7,0,NA,NA,3662.07303960314,4277.59819907202,1,9,"A","F",2003,9
"4154_4407","2012.4154_4407",2012,0,"picnic_lower","no",NA,1,NA,NA,376.19328955115,1259.69318140687,3,0,"J","F",2012,0
"4158_4468","2012.4158_4468",2012,1,"mm_maintalus","no",NA,1,NA,NA,364.495080892898,1558.00813248801,1,0,"J","M",2012,0
"4218_4752","2012.4218_4752",2012,0,"stonefield_south","sire",5,NA,NA,NA,3791.29107220728,5795.18654397275,1,6,"A","M",2006,6
"4237_4329","2012.4237_4329",2012,0,"gothictown",NA,NA,0,NA,NA,NA,NA,NA,8,"A","F",2004,8
"4404_4459","2012.4404_4459",2012,0,"stonefield_main","no",NA,NA,NA,NA,511.441259767888,1642.31400241488,5,0,"J","M",2012,0
"4508_4512","2012.4508_4512",2012,1,"picnic_lower","wean",7,1,NA,NA,3442.80977590294,3859.74371460937,2,8,"A","F",2004,8
"4784_6215","2012.4784_6215",2012,0,"stonefield_main","no",NA,NA,NA,NA,457.116018902255,1438.33599977346,4,0,"J","M",2012,0
"4830_4029","2012.4830_4029",2012,1,"river_southmound","preglac",NA,1,NA,NA,3457.69756042933,4645.68418612262,5,9,"A","F",2003,9
"4837_4831","2012.4837_4831",2012,1,"river_rivermound","wean",6,1,NA,NA,3449.22721794103,4163.11016064432,4,9,"A","F",2003,9
"4948_4959","2012.4948_4959",2012,1,"picnic_lower","sire",16,1,NA,NA,3671.61848629025,5283.79721627119,3,7,"A","M",2005,7
"4996_4107","2012.4996_4107",2012,1,"river_rivermound","sire",6,1,NA,NA,4685.81555676435,6592.63671180472,1,8,"A","M",2004,8
"5263_5249","2012.5263_5249",2012,0,"mm_aspen","wean",7,0,NA,NA,3149.20951930619,3279.12128618254,5,5,"A","F",2007,5
"5285_5088","2012.5285_5088",2012,1,"mm_maintalus","wean",3,1,NA,NA,3006.32006707952,3826.75991099361,1,6,"A","F",2006,6
"5501_5503","2012.5501_5503",2012,1,"picnic_lower","wean",7,1,NA,NA,2806.74343650642,3410.46270282248,1,5,"A","F",2007,5
"5540_5546","2012.5540_5546",2012,1,"picnic_lower","wean",2,1,NA,NA,2919.49476692661,3645.48561441186,15,4,"A","F",2008,4
"5589_5870","2012.5589_5870",2012,1,"mm_aspen","sire",21,1,NA,NA,3760.06836706737,5684.8574688284,10,5,"A","M",2007,5
"5739_5733","2012.5739_5733",2012,1,"picnic_upper","wean",3,1,NA,NA,2936.1472535958,3621.43703267316,1,7,"A","F",2005,7
"6089_7015","2012.6089_7015",2012,1,"river_rivermound","no",NA,1,NA,NA,447.912245364277,1701.27251829991,4,0,"J","F",2012,0
"6112_6903","2012.6112_6903",2012,1,"bench","sire",2,1,NA,NA,3949.4560760287,5735.14699045353,2,3,"A","M",2009,3
"6127_7339","2012.6127_7339",2012,1,"picnic_lower","no",NA,1,NA,NA,422.966348324655,1442.68121304308,7,0,"J","F",2012,0
"6304_7998","2012.6304_7998",2012,1,"avalanche","no",NA,1,NA,NA,367.83816948204,1973.89675927639,3,0,"J","F",2012,0
"6309_7172","2012.6309_7172",2012,1,"gothictown","preg",NA,1,NA,NA,1672.54998974965,2807.95332054042,1,1,"Y","F",2011,1
"6334_6554","2012.6334_6554",2012,0,"river_sagemound","no",NA,0,NA,NA,292.087759597471,1494.2334875403,2,0,"J","F",2012,0
"6345_6350","2012.6345_6350",2012,1,"picnic_middle","preg",NA,1,NA,NA,2562.17915337805,4186.4452671809,8,2,"S","F",2010,2
"6372_6867","2012.6372_6867",2012,0,"stonefield_main",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","M",2010,2
"6385_6342","2012.6385_6342",2012,1,"mm_maintalus","wean",4,1,NA,NA,2510.32724440528,3057.24522554619,6,2,"S","F",2010,2
"6396_6400","2012.6396_6400",2012,0,"mm_aspen","no",NA,0,NA,NA,3087.59196211817,4866.45662452331,2,2,"S","M",2010,2
"6439_6329","2012.6439_6329",2012,1,"river_rivermound","no",NA,1,NA,NA,3178.56883671549,3960.18283877578,2,2,"S","F",2010,2
"6514_6399","2012.6514_6399",2012,0,"boulder","wean",4,NA,NA,NA,2737.54003289805,3156.38776687178,8,2,"S","F",2010,2
"6520_6521","2012.6520_6521",2012,1,"mm_aspen","wean",5,1,NA,NA,2592.62852169475,3340.97658492758,22,2,"S","F",2010,2
"6529_6537","2012.6529_6537",2012,0,"mm_aspen","no",NA,1,NA,NA,377.573835629551,1594.59052462884,7,0,"J","F",2012,0
"6532_6580","2012.6532_6580",2012,1,"avalanche","no",NA,1,NA,NA,467.03914372221,2300.20124045841,6,0,"J","F",2012,0
"6533_6546","2012.6533_6546",2012,0,"rvannex","no",NA,NA,NA,NA,555.929838273006,1603.05237602661,1,0,"J","M",2012,0
"6538_6544","2012.6538_6544",2012,0,"mm_aspen","no",NA,1,NA,NA,357.149418861677,1569.33592930926,12,0,"J","M",2012,0
"6539_7120","2012.6539_7120",2012,0,"picnic_lower","no",NA,1,NA,NA,416.455118280262,1450.04231575759,3,0,"J","M",2012,0
"6548_7195","2012.6548_7195",2012,0,"rvannex","no",NA,NA,NA,NA,526.387324596825,1550.42080469318,1,0,"J","M",2012,0
"6560_7061","2012.6560_7061",2012,1,"mm_maintalus","no",NA,1,NA,NA,426.39298985947,1702.51171263688,9,0,"J","F",2012,0
"6576_7185","2012.6576_7185",2012,0,"rvannex","no",NA,NA,NA,NA,445.555917755462,1401.61899323324,1,0,"J","M",2012,0
"6577_6587","2012.6577_6587",2012,1,"mm_aspen","no",NA,1,NA,NA,2748.11942947921,3861.01215450088,7,2,"S","F",2010,2
"6581_6585","2012.6581_6585",2012,0,"mm_maintalus",NA,NA,0,NA,NA,NA,NA,NA,2,"S","M",2010,2
"6590_7193","2012.6590_7193",2012,0,"rvannex","no",NA,NA,NA,NA,498.260230552243,1352.09153457767,2,0,"J","F",2012,0
"6592_6579","2012.6592_6579",2012,1,"mm_aspen","wean",2,1,NA,NA,2997.44518480279,3558.87763695643,20,2,"S","F",2010,2
"6682_6684","2012.6682_6684",2012,1,"gothictown","no",NA,1,NA,NA,345.99843438297,1678.76586273887,8,0,"J","M",2012,0
"6687_6677","2012.6687_6677",2012,1,"river_rivermound","no",NA,1,NA,NA,354.130169141523,1619.27350502596,5,0,"J","F",2012,0
"6738_6747","2012.6738_6747",2012,1,"rvannex","preg",NA,NA,NA,NA,2569.46278311689,3170.59809561796,2,3,"A","F",2009,3
"6750_6798","2012.6750_6798",2012,1,"picnic_lower","wean",7,1,NA,NA,3137.74511916271,4094.47130222263,6,3,"A","F",2009,3
"6779_6729","2012.6779_6729",2012,1,"picnic_lower","wean",4,1,NA,NA,2706.6425294261,3491.70814831957,9,3,"A","F",2009,3
"6794_6799","2012.6794_6799",2012,1,"picnic_lower","lac",NA,1,NA,NA,2994.49070135017,3617.20273858412,17,3,"A","F",2009,3
"6796_6484","2012.6796_6484",2012,1,"boulder","sire",8,NA,NA,NA,3311.52221475124,5476.55241378004,5,3,"A","M",2009,3
"6803_6884","2012.6803_6884",2012,1,"avalanche","no",NA,1,NA,NA,483.52708305421,2324.44851249732,7,0,"J","F",2012,0
"6813_7907","2012.6813_7907",2012,1,"river_southmound","no",NA,1,0,NA,1569.23513500619,2953.58170887017,7,1,"Y","F",2011,1
"6819_6817","2012.6819_6817",2012,0,"stonefield_main","no",NA,NA,NA,NA,531.030462626774,1635.14669740586,2,0,"J","M",2012,0
"6822_7100","2012.6822_7100",2012,0,"rvannex","no",NA,NA,NA,NA,476.938118480267,1461.89744579927,2,0,"J","M",2012,0
"6824_7005","2012.6824_7005",2012,1,"mm_aspen","no",NA,1,NA,NA,304.05661029168,1407.11225330049,1,0,"J","M",2012,0
"6827_6832","2012.6827_6832",2012,0,"stonefield_main","wean",5,NA,NA,NA,2534.18188382513,3382.90268567046,4,2,"S","F",2010,2
"6828_6830","2012.6828_6830",2012,1,"picnic_upper","scro",NA,1,NA,NA,3000.13181227574,4944.13246709112,3,2,"S","M",2010,2
